Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Director,canonical_Agency,canonical_Source,canonical_Ounce of Prevention Description,canonical_ECE Available Programs,canonical_NAEYC Valid Until,canonical_Address,canonical_Head Start Fund,canonical_Column,canonical_Program Name,canonical_Program Option,canonical_Zip,canonical_Neighborhood,canonical_CC fund,canonical_Purple binder service type,canonical_Website,canonical_Column2,canonical_Eearly Head Start Fund,canonical_Phone,canonical_IDHS Provider ID,canonical_Site name,canonical_Id,canonical_Progmod,canonical_Executive Director,canonical_Center Director,canonical_Funded Enrollment,canonical_Fax,canonical_NAEYC Program Id,canonical_Length of Day,canonical_Email Address,canonical_Number per Site HS,canonical_Number per Site EHS 
651,1.0,1971,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Brown, Ronald",12607 S Union ,60628,5355385,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Gale Baker,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. gale baker',b'12607 s union',b'',b'',b'',b'west pullman',b'60628',b'',b'yes',b'',b'no',b'',b'ms. gale baker',b'5355385',b'',"b'chicago public schools brown, ronald'",b'1477',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
389,1.0,1972,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Brunson Math & Science, Milton",932 N. Central ,60651,5346025,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Carol Wilson,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'carol wilson',b'932 n central',b'',b'',b'',b'austin',b'60651',b'',b'yes',b'',b'no',b'',b'carol wilson',b'5349674',b'',"b'chicago public schools brunson math & science, milton'",b'1478',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
652,1.0,1973,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Burke, Edmond",5356 S. King Dr ,60615,5351325,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Nicholas Gaines,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'nicholas gaines',b'5356 s. king dr',b'',b'',b'',b'washington park',b'60615',b'washington park',b'yes',b'',b'no',b'',b'ms. kimberly ellison',b'5351325',b'',"b'chicago public schools burke, edmond'",b'1479',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
654,1.0,1974,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cameron, Daniel R.",1234 N. Monticello ,60651,5344290,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Stephen D Harden,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'mr. stephen d harden',b'1234 n monticello',b'',b'',b'',b'humboldt park',b'60651',b'',b'yes',b'',b'no',b'',b'david kovach',b'5344290',b'',"b'chicago public schools cameron, daniel r.'",b'1480',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
655,1.0,1975,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cardenas, Lazaro",2345 S. Millard ,60623,5341475,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Jeremy Feiwell,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'dr. jeremy feiwell',b'2345 s millard',b'',b'',b'',b'south lawndale',b'60623',b'',b'yes',b'',b'no',b'',b'dr. jeremy feiwell',b'5341465',b'',"b'chicago public schools cardenas, lazaro'",b'1481',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
656,1.0,1976,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Carson, Rachel",5516 S. Mapplewood Ave ,60629,5359222,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Javier Arriola-Lopez,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'javier arriola-lopez',b'5516 s mapplewood ave',b'',b'',b'',b'gage park',b'60629',b'',b'yes',b'',b'no',b'',b'javier arriola-lopez',b'5359222',b'',"b'chicago public schools carson, rachel'",b'1482',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
658,1.0,1977,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cather, Willa",2908 W. Washington Blvd. ,60612,5346780,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Hattie B. King,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. hattie b. king',b'2908 w washington blvd',b'',b'',b'',b'east garfield park',b'60612',b'',b'yes',b'',b'no',b'',b'ms. hattie b. king',b'5346780',b'',"b'chicago public schools cather, willa'",b'1483',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
660,1.0,1978,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Chalmers, Thomas",2745 W. Roosevelt ,60608,5341720,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Kent Nolen,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'mr. kent nolen',b'2745 w roosevelt',b'',b'',b'',b'north lawndale',b'60608',b'',b'yes',b'',b'no',b'',b'ms. patricia vaughn-dossiea',b'5341720',b'',"b'chicago public schools chalmers, thomas'",b'1484',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
662,1.0,1979,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Chase Elementary,2021 N. Point St ,60647,5344185,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Raquel Saucedo,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. raquel saucedo',b'2021 n point st',b'',b'',b'',b'logan square',b'60647',b'',b'yes',b'',b'no',b'',b'ms. elizabeth gonzalez',b'5344185',b'',b'chicago public schools chase elementary',b'1485',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
664,1.0,1980,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Chopin, Frederic",2450 W. Rice ,60622,5344080,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Antuanette  Mester,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. antuanette mester',b'2450 w rice',b'',b'',b'',b'west town',b'60622',b'',b'yes',b'',b'no',b'',b'ms. antuanette mester',b'5344080',b'',"b'chicago public schools chopin, frederic'",b'1486',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
666,1.0,1981,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Claremont Math and Science
Academy",2300 W. 64th St. ,60636,5358110,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Rebecca L. Stinson,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'mrs. rebecca l. stinson',b'2300 w 64th st',b'',b'',b'',b'chicago lawn',b'60636',b'',b'yes',b'',b'no',b'',b'mrs. rebecca l. stinson',b'5358110',b'',b'chicago public schools claremont math and science academy',b'1487',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
667,1.0,1982,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cockrell, Oneida",30 East 61st Street ,60637,5350650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Rashid Shabazz,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'rashid shabazz',b'30 east 61st street',b'',b'',b'',b'washington park',b'60637',b'',b'yes',b'',b'no',b'',b'dr. joy pilcher',b'5350798',b'',"b'chicago public schools cockrell, oneida'",b'1488',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
306,1.0,1983,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cooper Dual Language
Academy, Peter",1624 W. 19th Street ,60608,5347205,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Martha Monrroy,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'ms. martha monrroy',b'1624 w. 19th street',b'',b'',b'',b'lower west side',b'60608',b'lower west side',b'yes',b'',b'no',b'',b'ms. martha monrroy',b'5347205',b'',"b'chicago public schools cooper dual language academy, peter'",b'1489',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
669,1.0,1984,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Corkery, Daniel",2510 S Kildare Ave ,60623,5341650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Bertha Arredondo,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'bertha arredondo',b'2510 s kildare ave',b'',b'',b'',b'south lawndale',b'60623',b'',b'yes',b'',b'no',b'',b'bertha arredondo',b'5341650',b'',"b'chicago public schools corkery, daniel'",b'1490',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
670,1.0,1985,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Curtis, George W.",32 East 115th Street ,60628,5355050,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Evelyn Robbins,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'evelyn robbins',b'32 east 115th street',b'',b'',b'',b'roseland',b'60628',b'',b'yes',b'',b'no',b'',b'mr. charles h. davis',b'5355050',b'',"b'chicago public schools curtis, george w.'",b'1491',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
672,1.0,1986,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Daley, Richard J.",5024 S Wolcott Ave ,60609,5359091,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Rhonda Hoskins,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'rhonda hoskins',b'5024 s wolcott ave',b'',b'',b'',b'new city',b'60609',b'',b'yes',b'',b'no',b'',b'rhonda hoskins',b'5359091',b'',"b'chicago public schools daley, richard j.'",b'1492',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
673,1.0,1987,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Davis, Nathan",3014 W. 39th Place ,60632,5354540,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Santos Gomez,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'mr. santos gomez',b'3014 w. 39th place',b'',b'',b'',b'brighton park',b'60632',b'brighton park',b'yes',b'',b'no',b'',b'mr. santos gomez',b'5354540',b'',"b'chicago public schools davis, nathan'",b'1493',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
899,1.0,1988,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Deneen, Charles S.",7257 S. State ,60619,5353035,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Annise Lewis,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'annise lewis',b'7257 s. state',b'',b'',b'',b'',b'60619',b'greater grand crossing',b'',b'',b'',b'',b'',b'5353035',b'',"b'chicago public schools deneen, charles s.'",b'1988',b'',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
674,1.0,1989,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools DePriest, Oscar",139 S Parkside Ave ,60639,5346800,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Minnie Watson,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'minnie watson',b'139 s parkside ave',b'',b'',b'',b'austin',b'60639',b'',b'yes',b'',b'no',b'',b'minnie watson',b'5346800',b'',"b'chicago public schools depriest, oscar'",b'1495',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
675,1.0,1990,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dett, R. Nathaniel",2306 West Maypole ,60612,5347160,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Deborah J. Bonner,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. deborah j. bonner',b'2306 west maypole',b'',b'',b'',b'near west side',b'60612',b'',b'yes',b'',b'no',b'',b'ms. deborah j. bonner',b'5347160',b'',"b'chicago public schools dett, r. nathaniel'",b'1496',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
676,1.0,1991,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dodge Renaissance Academy, Mary Mapes",2651 West Washington ,60612,5346640,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Edward Morris/Debra Moriarty,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'edward morris/debra moriarty',b'2651 west washington',b'',b'',b'',b'east garfield park',b'60612',b'',b'yes',b'',b'no',b'',b'ed. / debra moris / moriarty',b'5346640',b'',"b'chicago public schools dodge renaissance academy, mary mapes'",b'1497',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
677,1.0,1992,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Doolittle, James R.",535 East 35th Street ,60653,5351040,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Lauren Norwood,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. lauren norwood',b'535 east 35th street',b'',b'',b'',b'douglas',b'60653',b'',b'yes',b'',b'no',b'',b'ms. lori a. lennix',b'5351050',b'',"b'chicago public schools doolittle, james r.'",b'1498',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
678,1.0,1993,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dulles, John Foster",6311 South Calumet ,60637,5350690,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Pamela Creed,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. pamela creed',b'6311 south calumet',b'',b'',b'',b'greater grand crossing',b'60637',b'',b'yes',b'',b'no',b'',b'ms. pamela creed',b'5350690',b'',"b'chicago public schools dulles, john foster'",b'1499',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
679,1.0,1994,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dvorak Math & Science Tech
Academy, Anton",3615 West 16th ,60623,5341690,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Alma Thompson,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. alma thompson',b'3615 west 16th',b'',b'',b'',b'north lawndale',b'60623',b'',b'yes',b'',b'no',b'',b'ms. alma thompson',b'5341690',b'',"b'chicago public schools dvorak math & science tech academy, anton'",b'1500',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
680,0.999668359756,1995,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Eberhart, John F.",3400 W 65th Pl. ,60629,5359190,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Nneka Gunn,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'nneka gunn',b'3400 w 65th pl',b'',b'',b'',b'chicago lawn',b'60629',b'chicago lawn',b'yes',b'',b'no',b'',b'nneka gunn',b'5359190',b'',"b'chicago public schools eberhart, john f.'",b'1501',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
901,1.0,1996,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Edwards, Richard",4950 S. LaPorte ,60632,5352000,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Judith Sauri,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'mrs. judith sauri',b'4950 s. laporte',b'',b'',b'',b'',b'60632',b'archer heights',b'',b'',b'',b'',b'',b'5352000',b'',"b'chicago public schools edwards, richard'",b'1996',b'',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
681,1.0,1997,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ellington, Edward ""Duke"" K.",243 North Parkside ,60644,5346361,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Shirley M. Scott,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. shirley m. scott',b'243 north parkside',b'',b'',b'',b'austin',b'60644',b'',b'yes',b'',b'no',b'',b'ms. shirley m. scott',b'5346361',b'',"b'chicago public schools ellington, edward ""duke"" k.'",b'1503',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
682,1.0,1998,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Esmond Elementary,1865 West Montvale ,60643,5352650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Angela Tucker,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'dr. angela tucker',b'1865 west montvale',b'',b'',b'',b'morgan park',b'60643',b'',b'yes',b'',b'no',b'',b'dr. angela tucker',b'5352650',b'',b'chicago public schools esmond elementary',b'1504',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
683,0.999998033047,1999,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Finkl, William F.",2332 S Western Ave. ,60608,5355850,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Abelino Quintero,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'mr. abelino quintero',b'2332 s western ave.',b'',b'',b'',b'lower west side',b'60608',b'lower west side',b'yes',b'',b'no',b'',b'mr. abelino quintero',b'5355850',b'',"b'chicago public schools finkl, william f.'",b'1505',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
684,1.0,2000,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Fiske, John",6145 South Ingleside ,60637,5350990,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cynthia Miller,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. cynthia miller',b'6145 south ingleside',b'',b'',b'',b'woodlawn',b'60637',b'',b'yes',b'',b'no',b'',b'ms. cynthia miller',b'5350990',b'',"b'chicago public schools fiske, john'",b'1506',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
686,1.0,2001,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Fuller, Melville W.",4214 S. St. Lawrence ,60653,5351687,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms Camilla Young,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms camilla young',b'4214 s st lawrence',b'',b'',b'',b'grand boulevard',b'60653',b'',b'yes',b'',b'no',b'',b'dr. patricia d. kennedy',b'5351687',b'',"b'chicago public schools fuller, melville w.'",b'1507',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
688,1.0,2002,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Fulton, Robert",5300 S. Hermitage ,60609,5359000,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cherie Novak,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. cherie novak',b'5300 s hermitage',b'',b'',b'',b'new city',b'60609',b'',b'yes',b'',b'no',b'',b'dr. warletta johnson-brookins',b'5359000',b'',"b'chicago public schools fulton, robert'",b'1508',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
689,1.0,2003,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Funston, Frederick",2010 N Central Park ,60647,5344125,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Nilma Osiecki,,,,,,,b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'paula cottone',b'ms. nilma osiecki',b'2010 n central park',b'',b'',b'',b'logan square',b'60647',b'logan square',b'yes',b'',b'no',b'',b'ms. nilma osiecki',b'5344125',b'',"b'chicago public schools funston, frederick'",b'1509',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
691,1.0,2004,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Gale Comm. Acad., Stephen F.",1631 W. Jonquil Terrace ,60626,5342100,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cassandra Washington,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. cassandra washington',b'1631 w jonquil terrace',b'',b'',b'',b'rogers park',b'60626',b'',b'yes',b'',b'no',b'',b'mr. richard p. glass jr.',b'5342100',b'',"b'chicago public schools gale comm. acad., stephen f.'",b'1510',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
693,1.0,2005,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Gary, Joseph E.",3740 W. 31st St. ,60623,5341455,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Alberto  Juarez,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'mr. alberto juarez',b'3740 w 31st st',b'',b'',b'',b'south lawndale',b'60623',b'',b'yes',b'',b'no',b'',b'mr. alberto juarez',b'5341455',b'',"b'chicago public schools gary, joseph e.'",b'1511',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
343,1.0,2006,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Goldblatt, Nathan R.",4257 W. Adams ,60624,5346860,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Yvette R. Currington,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'ms. yvette r. currington',b'4257 w adams',b'',b'',b'',b'west garfield park',b'60624',b'',b'yes',b'',b'no',b'',b'ms. yvette r. currington',b'5346860',b'',"b'chicago public schools goldblatt, nathan r.'",b'1512',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
695,1.0,2007,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Goudy, William C.",5120 N. Winthrop ,60640,5342480,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Pamela S. Brandt,,,,,,,b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'paula cottone',b'pamela s. brandt',b'5120 n winthrop',b'',b'',b'',b'uptown',b'60640',b'',b'yes',b'',b'no',b'',b'pamela s. brandt',b'5342480',b'',"b'chicago public schools goudy, william c.'",b'1513',b'no',b'',b'www.cps.edu',b'chicago public schools',b'',b'',b'',b'',b'',b''
